Ссылка на сайт поставщика/вендора,Ситилинк - Полное Наименование,PartNumber/Артикул Производителя,Бренд,Группа товаров,Модель,Код Товара
https://www.lg.com/ru/televisions/lg-65uq80006lb,"65"" Телевизор LG 65UQ80006LB.ADGG, 4K Ultra HD, металлический серый, СМАРТ ТВ, WebOS",65UQ80006LB.ADGG,LG,Телевизоры и плазменные панели,65UQ80006LB.ADGG,1834997
https://www.lg.com/ru/televisions/lg-65uq81009lc,"65"" Телевизор LG 65UQ81009LC.ADKG, 4K Ultra HD, темная медь, СМАРТ ТВ, WebOS",65UQ81009LC.ADKG,LG,Телевизоры и плазменные панели,65UQ81009LC.ADKG,1834999
https://www.lg.com/ru/televisions/lg-75uq81009lc,"75"" Телевизор LG 75UQ81009LC.ADGG, 4K Ultra HD, темная медь, СМАРТ ТВ, WebOS",75UQ81009LC.ADGG,LG,Телевизоры и плазменные панели,75UQ81009LC.ADGG,1835014
https://www.lg.com/ru/televisions/lg-86uq90006ld,"86"" Телевизор LG 86UQ90006LD.ADGG, 4K Ultra HD, титан, СМАРТ ТВ, WebOS",86UQ90006LD.ADGG,LG,Телевизоры и плазменные панели,86UQ90006LD.ADGG,1835021
https://www.lg.com/ru/televisions/lg-oled55a2rla,"55"" Телевизор LG OLED55A2RLA.ADGG, OLED, 4K Ultra HD, черный графит, СМАРТ ТВ, WebOS",OLED55A2RLA.ADGG,LG,Телевизоры и плазменные панели,OLED55A2RLA.ADGG,1835026
https://www.lg.com/uk/tvs/lg-oled65c24la,"65"" Телевизор LG OLED65C2RLA.ADGG, OLED, 4K Ultra HD, темно-серый, СМАРТ ТВ, WebOS",OLED65C2RLA.ADGG,LG,Телевизоры и плазменные панели,OLED65C2RLA.ADGG,1835040
https://www.lg.com/ru/televisions/lg-oled65g2rla,"65"" Телевизор LG OLED65G2RLA.ADGG, OLED, 4K Ultra HD, атласное серебро, СМАРТ ТВ, WebOS",OLED65G2RLA.ADGG,LG,Телевизоры и плазменные панели,OLED65G2RLA.ADGG,1835044
https://www.lg.com/ru/televisions/lg-oled77c2rla,"77"" Телевизор LG OLED77C2RLA.ADGG, OLED, 4K Ultra HD, темный титан, СМАРТ ТВ, WebOS",OLED77C2RLA.ADGG,LG,Телевизоры и плазменные панели,OLED77C2RLA.ADGG,1835046
https://www.lg.com/ru/televisions/lg-oled83c2rla,"83"" Телевизор LG OLED83C2RLA.ADKG, OLED, 4K Ultra HD, темный титан, СМАРТ ТВ, WebOS",OLED83C2RLA.ADKG,LG,Телевизоры и плазменные панели,OLED83C2RLA.ADKG,1835049
https://www.samsung.com/ru/lifestyle-tvs/the-frame/ls03a-43-inch-the-frame-art-mode-4k-smart-tv-black-qe43ls03aauxru/,"50"" Телевизор Samsung QE50LS03AAUXRU, QLED, 4K Ultra HD, черный, СМАРТ ТВ, Tizen OS",QE50LS03AAUXRU,SAMSUNG,Телевизоры и плазменные панели,QE50LS03AAUXRU,1835419
https://www.samsung.com/ru/tvs/uhd-4k-tv/au7002-55-inch-uhd-4k-smart-tv-ue55au7002uxru/,"55"" Телевизор Samsung UE55AU7002UXRU, 4K Ultra HD, черный, СМАРТ ТВ, Tizen OS",UE55AU7002UXRU,SAMSUNG,Телевизоры и плазменные панели,UE55AU7002UXRU,1835453
https://www.samsung.com/ru/tvs/uhd-4k-tv/au7000-uhd-4k-smart-tv-2021-55-inch-ue55au7500uxru/,"55"" Телевизор Samsung UE55AU7500UXRU, 4K Ultra HD, черный, СМАРТ ТВ, Tizen OS",UE55AU7500UXRU,SAMSUNG,Телевизоры и плазменные панели,UE55AU7500UXRU,1835457
https://www.samsung.com/ru/tvs/uhd-4k-tv/au7002-65-inch-uhd-4k-smart-tv-ue65au7002uxru/,"65"" Телевизор Samsung UE65AU7002UXRU, 4K Ultra HD, черный, СМАРТ ТВ, Tizen OS",UE65AU7002UXRU,SAMSUNG,Телевизоры и плазменные панели,UE65AU7002UXRU,1835467
https://www.samsung.com/ru/tvs/uhd-4k-tv/au7000-uhd-4k-smart-tv-2021-70-inch-ue70au7100uxru/,"70"" Телевизор Samsung UE70AU7100UXRU, 4K Ultra HD, титан, СМАРТ ТВ, Tizen OS",UE70AU7100UXRU,SAMSUNG,Телевизоры и плазменные панели,UE70AU7100UXRU,1835480
https://www.samsung.com/ru/tvs/qled-tv/qn85a-65-inch-neo-qled-4k-smart-tv-qe65qn87aauxru/,"65"" Телевизор Samsung QE65QN87AAUXRU, QLED, 4K Ultra HD, черненое серебро, СМАРТ ТВ, Tizen OS",QE65QN87AAUXRU,SAMSUNG,Телевизоры и плазменные панели,QE65QN87AAUXRU,1835828
https://centek.ru/katalog/televizory/televizory/televizor-ct-8424,"24"" Телевизор CENTEK CT-8424, HD, черный",CT-8424,CENTEK,Телевизоры и плазменные панели,CT-8424,1840661
https://telefunken-electronics.ru/product/search.php?ELEMENT_ID=29261&sphrase_id=309275,"31.5"" Телевизор Telefunken TF-LED32S15T2(черный)\H, HD, черный",TF-LED32S15T2(ЧЕРНЫЙ)\H,TELEFUNKEN,Телевизоры и плазменные панели,TF-LED32S15T2(черный)\H,1840662
https://telefunken-electronics.ru/product/led-tv/led_32/index.php?ELEMENT_ID=28930,"31.5"" Телевизор Telefunken TF-LED32S09T2, HD, черный",TF-LED32S09T2(ЧЕРНЫЙ)\H,TELEFUNKEN,Телевизоры и плазменные панели,TF-LED32S09T2,1840681
https://www.samsung.com/ru/tvs/full-hd-tv/t5300-32-inch-full-hd-smart-tv-ue32t5300auxru/,"32"" Телевизор Samsung UE32T5300AUXCE, FULL HD, черный, СМАРТ ТВ, Tizen OS",UE32T5300AUXCE,SAMSUNG,Телевизоры и плазменные панели,UE32T5300AUXCE,1841429
https://www.samsung.com/ru/tvs/qled-tv/qn85a-75-inch-neo-qled-4k-smart-tv-qe75qn87aauxru/#specs,"75"" Телевизор Samsung QE75QN87AAUXRU, QLED, 4K Ultra HD, черненое серебро, СМАРТ ТВ, Tizen OS",QE75QN87AAUXRU,SAMSUNG,Телевизоры и плазменные панели,QE75QN87AAUXRU,1841994
https://www.samsung.com/ru/tvs/uhd-4k-tv/au7000-uhd-4k-smart-tv-2021-43-inch-ue43au7570uxru/,"43"" Телевизор Samsung UE43AU7570UXRU, 4K Ultra HD, титан, СМАРТ ТВ, Tizen OS",UE43AU7570UXRU,SAMSUNG,Телевизоры и плазменные панели,UE43AU7570UXRU,1841995
https://www.samsung.com/ru/tvs/uhd-4k-tv/au7170-uhd-4k-smart-tv-2021-50-inch-ue50au7170uxru/,"50"" Телевизор Samsung UE50AU7170UXRU, 4K Ultra HD, титан, СМАРТ ТВ, Tizen OS",UE50AU7170UXRU,SAMSUNG,Телевизоры и плазменные панели,UE50AU7170UXRU,1841996
https://www.samsung.com/ru/tvs/uhd-4k-tv/au7000-uhd-4k-smart-tv-2021-50-inch-ue50au7570uxru/,"50"" Телевизор Samsung UE50AU7570UXRU, 4K Ultra HD, титан, СМАРТ ТВ, Tizen OS",UE50AU7570UXRU,SAMSUNG,Телевизоры и плазменные панели,UE50AU7570UXRU,1841997
https://www.samsung.com/ru/tvs/uhd-4k-tv/au7160-uhd-4k-smart-tv-2021-55-inch-ue55au7160uxru/,"55"" Телевизор Samsung UE55AU7160UXRU, 4K Ultra HD, титан, СМАРТ ТВ, Tizen OS",UE55AU7160UXRU,SAMSUNG,Телевизоры и плазменные панели,UE55AU7160UXRU,1842000
https://www.samsung.com/kz_ru/tvs/uhd-4k-tv/bu8500-65-inch-crystal-uhd-4k-smart-tv-ue65bu8500uxce/,"65"" Телевизор Samsung UE65BU8500UXCE, Crystal UHD, 4K Ultra HD, черный, СМАРТ ТВ, Tizen OS",UE65BU8500UXCE,SAMSUNG,Телевизоры и плазменные панели,UE65BU8500UXCE,1842257
https://www.lg.com/ru/televisions/lg-32lq63006la,"32"" Телевизор LG 32LQ63006LA.ARUB, FULL HD, черный, СМАРТ ТВ, WebOS",32LQ63006LA.ARUB,LG,Телевизоры и плазменные панели,32LQ63006LA.ARUB,1843410
https://www.lg.com/uk/tvs/lg-43nano766qa,"43"" Телевизор LG 43NANO766QA.ARUB, NanoCell, 4K Ultra HD, синяя сажа, СМАРТ ТВ, WebOS",43NANO766QA.ARUB,LG,Телевизоры и плазменные панели,43NANO766QA.ARUB,1843417
https://www.lg.com/uk/tvs/lg-50uq75006lf,"50"" Телевизор LG 50UQ75006LF.ARUB, 4K Ultra HD, черный, СМАРТ ТВ, WebOS",50UQ75006LF.ARUB,LG,Телевизоры и плазменные панели,50UQ75006LF.ARUB,1843420
https://www.lg.com/uk/tvs/lg-50nano766qa,"50"" Телевизор LG 50NANO766QA.ARUB, NanoCell, 4K Ultra HD, синяя сажа, СМАРТ ТВ, WebOS",50NANO766QA.ARUB,LG,Телевизоры и плазменные панели,50NANO766QA.ARUB,1843423
https://www.lg.com/ru/televisions/lg-50qned816qa#none,"50"" Телевизор LG 50QNED816QA.ARUB, NanoCell, 4K Ultra HD, титановый метеорит, СМАРТ ТВ, WebOS",50QNED816QA.ARUB,LG,Телевизоры и плазменные панели,50QNED816QA.ARUB,1843425
https://www.lg.com/uk/tvs/lg-55nano766qa#,"55"" Телевизор LG 55NANO766QA.ARUB, NanoCell, 4K Ultra HD, синяя сажа, СМАРТ ТВ, WebOS",55NANO766QA.ARUB,LG,Телевизоры и плазменные панели,55NANO766QA.ARUB,1843428
https://www.lg.com/ru/televisions/lg-55qned816qa,"55"" Телевизор LG 55QNED816QA.ARUB, NanoCell, 4K Ultra HD, титановый метеорит, СМАРТ ТВ, WebOS",55QNED816QA.ARUB,LG,Телевизоры и плазменные панели,55QNED816QA.ARUB,1843429
https://www.lg.com/uk/tvs/lg-65nano766qa,"65"" Телевизор LG 65NANO766QA.ARUB, NanoCell, 4K Ultra HD, синяя сажа, СМАРТ ТВ, WebOS",65NANO766QA.ARUB,LG,Телевизоры и плазменные панели,65NANO766QA.ARUB,1843430
https://www.lg.com/uk/tvs/lg-oled55c24la,"55"" Телевизор LG OLED55C24LA.ARUB, OLED, 4K Ultra HD, темно-серый, СМАРТ ТВ, WebOS",OLED55C24LA.ARUB,LG,Телевизоры и плазменные панели,OLED55C24LA.ARUB,1843434
https://www.lg.com/uk/tvs/lg-oled65c24la,"65"" Телевизор LG OLED65C24LA.ARUB, OLED, 4K Ultra HD, темно-серый, СМАРТ ТВ, WebOS",OLED65C24LA.ARUB,LG,Телевизоры и плазменные панели,OLED65C24LA.ARUB,1843435
https://www.lg.com/uk/tvs/lg-oled55a26la,"55"" Телевизор LG OLED55A26LA.ARUB, OLED, 4K Ultra HD, темно-серый, СМАРТ ТВ, WebOS",OLED55A26LA.ARUB,LG,Телевизоры и плазменные панели,OLED55A26LA.ARUB,1843439
https://www.lg.com/uk/tvs/lg-oled48c24la#none,"48"" Телевизор LG OLED48C24LA.ARUB, OLED, 4K Ultra HD, темно-серый, СМАРТ ТВ, WebOS",OLED48C24LA.ARUB,LG,Телевизоры и плазменные панели,OLED48C24LA.ARUB,1843440
https://www.lg.com/ru/televisions/lg-32lq63806lc#,"32"" Телевизор LG 32LQ63806LC.ARUB, FULL HD, белый, СМАРТ ТВ, WebOS",32LQ63806LC.ARUB,LG,Телевизоры и плазменные панели,32LQ63806LC.ARUB,1843443
https://www.lg.com/ru/televisions/lg-43uq80006lb,"43"" Телевизор LG 43UQ80006LB.ARUB, 4K Ultra HD, металлический серый, СМАРТ ТВ, WebOS",43UQ80006LB.ARUB,LG,Телевизоры и плазменные панели,43UQ80006LB.ARUB,1843444
https://www.lg.com/ru/televisions/lg-50uq80006lb,"50"" Телевизор LG 50UQ80006LB.ARUB, 4K Ultra HD, металлический серый, СМАРТ ТВ, WebOS",50UQ80006LB.ARUB,LG,Телевизоры и плазменные панели,50UQ80006LB.ARUB,1843448
https://www.lg.com/ru/televisions/lg-55uq80006lb,"55"" Телевизор LG 55UQ80006LB.ARUB, 4K Ultra HD, металлический серый, СМАРТ ТВ, WebOS",55UQ80006LB.ARUB,LG,Телевизоры и плазменные панели,55UQ80006LB.ARUB,1843449
https://www.lg.com/ru/televisions/lg-65qned816qa,"65"" Телевизор LG 65QNED816QA.ARUB, NanoCell, 4K Ultra HD, титановый метеорит, СМАРТ ТВ, WebOS",65QNED816QA.ARUB,LG,Телевизоры и плазменные панели,65QNED816QA.ARUB,1843451
http://www.bbk.ru/production/tv_video/led_tv/32lem-1022_ts2c/,"32"" Телевизор BBK 32LEM-1022/TS2C (B), HD, черный",32LEM-1022/TS2C (B),BBK,Телевизоры и плазменные панели,32LEM-1022/TS2C (B),1847313
https://www.samsung.com/kz_ru/tvs/uhd-4k-tv/bu8000-43-inch-crystal-uhd-4k-smart-tv-ue43bu8000uxce/,"43"" Телевизор Samsung UE43BU8000UXCE, Crystal UHD, 4K Ultra HD, черный, СМАРТ ТВ, Tizen OS",UE43BU8000UXCE,SAMSUNG,Телевизоры и плазменные панели,UE43BU8000UXCE,1849626
https://www.samsung.com/kz_ru/tvs/uhd-4k-tv/bu8000-65-inch-crystal-uhd-4k-smart-tv-ue65bu8000uxce/,"65"" Телевизор Samsung UE65BU8000UXCE, Crystal UHD, 4K Ultra HD, черный, СМАРТ ТВ, Tizen OS",UE65BU8000UXCE,SAMSUNG,Телевизоры и плазменные панели,UE65BU8000UXCE,1849642
https://www.samsung.com/ru/tvs/qled-tv/q60ab-50-inch-qled-4k-smart-tv-qe50q60abuxru/,"50"" Телевизор Samsung QE50Q60ABUXCE, 4K Ultra HD, титан, СМАРТ ТВ, Tizen OS",QE50Q60ABUXCE,SAMSUNG,Телевизоры и плазменные панели,QE50Q60ABUXCE,1849651
https://www.samsung.com/kz_ru/tvs/qled-tv/qn85b-65-inch-neo-qled-4k-smart-tv-qe65qn85bauxce/,"65"" Телевизор Samsung QE65QN85BAUXCE, QLED, 4K Ultra HD, черный, СМАРТ ТВ, Tizen OS",QE65QN85BAUXCE,SAMSUNG,Телевизоры и плазменные панели,QE65QN85BAUXCE,1849655
https://www.lg.com/ru/televisions/lg-50nano769qa,"50"" Телевизор LG 50NANO769QA.ADKG, NanoCell, 4K Ultra HD, синяя сажа, СМАРТ ТВ, WebOS",50NANO769QA.ADKG,LG,Телевизоры и плазменные панели,50NANO769QA.ADKG,1849660
https://www.lg.com/uk/tvs/lg-oled65c24la,"65"" Телевизор LG OLED65C2RLA.ADKG, OLED, 4K Ultra HD, темно-серый, СМАРТ ТВ, WebOS",OLED65C2RLA.ADKG,LG,Телевизоры и плазменные панели,OLED65C2RLA.ADKG,1849661
https://www.sony.ru/electronics/televizory/x80j-series,"55"" Телевизор Sony KD-55X81J, 4K Ultra HD, черный, СМАРТ ТВ, Android",KD55X81JR,SONY,Телевизоры и плазменные панели,KD-55X81J,1849693
https://www.sony.ru/electronics/televizory/x80j-series,"65"" Телевизор Sony KD-65X81J, 4K Ultra HD, черный, СМАРТ ТВ, Android",KD65X81JR,SONY,Телевизоры и плазменные панели,KD-65X81J,1849698
https://ru.hisense.com/tvs/HisenseU8HQ55/,"55"" Телевизор Hisense 55U8HQ, MiniLED, 4K Ultra HD, темно-серый, СМАРТ ТВ, VIDAA",55U8HQ,HISENSE,Телевизоры и плазменные панели,55U8HQ,1849742
https://ru.hisense.com/tvs/HisenseU8HQ65/,"65"" Телевизор Hisense 65U8HQ, MiniLED, 4K Ultra HD, темно-серый, СМАРТ ТВ, VIDAA",65U8HQ,HISENSE,Телевизоры и плазменные панели,65U8HQ,1849743
https://www.samsung.com/ru/tvs/uhd-4k-tv/au7000-uhd-4k-smart-tv-2021-43-inch-ue43au7100uxru/,"43"" Телевизор Samsung UE43AU7100UXCE, 4K Ultra HD, титан, СМАРТ ТВ, Tizen OS",UE43AU7100UXCE,SAMSUNG,Телевизоры и плазменные панели,UE43AU7100UXCE,1850962
https://www.samsung.com/ru/tvs/uhd-4k-tv/au7000-uhd-4k-smart-tv-2021-50-inch-ue50au7100uxru/,"50"" Телевизор Samsung UE50AU7100UXCE, 4K Ultra HD, титан, СМАРТ ТВ, Tizen OS",UE50AU7100UXCE,SAMSUNG,Телевизоры и плазменные панели,UE50AU7100UXCE,1850969
https://www.samsung.com/ru/tvs/uhd-4k-tv/au7000-uhd-4k-smart-tv-2021-50-inch-ue50au7500uxru/,"50"" Телевизор Samsung UE50AU7500UXCE, 4K Ultra HD, черный, СМАРТ ТВ, Tizen OS",UE50AU7500UXCE,SAMSUNG,Телевизоры и плазменные панели,UE50AU7500UXCE,1850970
https://www.samsung.com/ru/tvs/uhd-4k-tv/au7000-uhd-4k-smart-tv-2021-55-inch-ue55au7100uxru/,"55"" Телевизор Samsung UE55AU7100UXCE, 4K Ultra HD, титан, СМАРТ ТВ, Tizen OS",UE55AU7100UXCE,SAMSUNG,Телевизоры и плазменные панели,UE55AU7100UXCE,1850972
https://www.samsung.com/ru/lifestyle-tvs/the-frame/ls03a-43-inch-the-frame-art-mode-4k-smart-tv-black-qe43ls03aauxru/,"43"" Телевизор Samsung QE43LS03AAUXCE, QLED, 4K Ultra HD, черный, СМАРТ ТВ, Tizen OS",QE43LS03AAUXCE,SAMSUNG,Телевизоры и плазменные панели,QE43LS03AAUXCE,1850980
https://www.samsung.com/kz_ru/tvs/uhd-4k-tv/bu8500-65-inch-crystal-uhd-4k-smart-tv-ue65bu8500uxce/,"65"" Телевизор Samsung UE65BU8500UXCE, Crystal UHD, 4K Ultra HD, черный, СМАРТ ТВ, Tizen OS",UE65BU8500UXCE,SAMSUNG,Телевизоры и плазменные панели,UE65BU8500UXCE,1851009
https://www.samsung.com/ru/lifestyle-tvs/the-frame/ls03a-43-inch-the-frame-art-mode-4k-smart-tv-black-qe43ls03aauxru/,"50"" Телевизор Samsung QE50LS03AAUXCE, QLED, 4K Ultra HD, черный, СМАРТ ТВ, Tizen OS",QE50LS03AAUXCE,SAMSUNG,Телевизоры и плазменные панели,QE50LS03AAUXCE,1851026
https://www.samsung.com/ru/tvs/uhd-4k-tv/au7000-uhd-4k-smart-tv-2021-55-inch-ue55au7560uxru/,"55"" Телевизор Samsung UE55AU7560UXRU, 4K Ultra HD, титановый серый, СМАРТ ТВ, Tizen OS",UE55AU7560UXRU,SAMSUNG,Телевизоры и плазменные панели,UE55AU7560UXRU,1853204
https://www.samsung.com/ru/tvs/uhd-4k-tv/au7170-uhd-4k-smart-tv-2021-43-inch-ue43au7170uxru/,"43"" Телевизор Samsung UE43AU7170UXRU, 4K Ultra HD, титан, СМАРТ ТВ, Tizen OS",UE43AU7170UXRU,SAMSUNG,Телевизоры и плазменные панели,UE43AU7170UXRU,1853229
https://www.samsung.com/ru/tvs/uhd-4k-tv/au9070-crystal-uhd-4k-smart-tv-2021-43-inch-ue43au9070uxru/,"43"" Телевизор Samsung UE43AU9070UXRU, Crystal UHD, 4K Ultra HD, титан, СМАРТ ТВ, Tizen OS",UE43AU9070UXRU,SAMSUNG,Телевизоры и плазменные панели,UE43AU9070UXRU,1853296
http://www.bbk.ru/production/tv_video/led_tv/24lex-7390_ts2c/,"24"" Телевизор BBK 24LEX-7390/TS2C, HD, белый, СМАРТ ТВ, Салют ТВ",24LEX-7390/TS2C (W),BBK,Телевизоры и плазменные панели,24LEX-7390/TS2C,1856325
https://www.samsung.com/ru/tvs/uhd-4k-tv/au7000-uhd-4k-smart-tv-2021-55-inch-ue55au7570uxru/,"55"" Телевизор Samsung UE55AU7570UXRU, 4K Ultra HD, титан, СМАРТ ТВ, Tizen OS",UE55AU7570UXRU,SAMSUNG,Телевизоры и плазменные панели,UE55AU7570UXRU,1858687
